17-3-2021,21-17-29,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000336,0.195284
17-3-2021,21-18-54,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000326,0.176833
17-3-2021,21-19-13,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000280,0.182617
17-3-2021,21-19-36,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000288,0.211323
17-3-2021,21-19-53,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000310,0.212870
17-3-2021,21-20-5,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000342,0.218133
17-3-2021,21-20-16,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000248,0.209100
17-3-2021,21-20-27,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000365,0.243043
18-3-2021,2-42-41,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000253,0.180992
18-3-2021,2-44-11,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000318,0.232758
18-3-2021,2-44-43,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000311,0.204770
18-3-2021,2-45-38,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000290,0.179505
18-3-2021,2-46-41,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000361,0.186369
18-3-2021,3-14-25,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000411,0.223500
18-3-2021,3-22-45,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000379,0.240512
18-3-2021,3-24-40,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000368,0.182660
18-3-2021,3-24-45,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000266,0.302474
18-3-2021,3-24-50,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000356,0.213345
18-3-2021,3-24-53,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000427,0.228111
18-3-2021,3-25-0,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000283,0.220435
19-3-2021,20-38-7,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,0,0.000364,0.219374
19-3-2021,20-49-38,"1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 10, 0, 4, 0, 0, 2048",1,0.05504694055762293,1,0.000321,0.224923
