1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,0,0.145719
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,0,0.143917
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,0,0.699709
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,0,0.153141
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,0,0.149303
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-10000,1,0.334493
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-10000,1,0.083199
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-10000,1,0.082231
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-10500,1,0.361769
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-10500,1,0.090584
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-10500,1,0.090187
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-11000,1,0.403899
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-11000,1,0.10419
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-11000,1,0.103177
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-11500,1,0.445616
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-11500,1,0.110603
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-11500,1,0.112656
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-12000,1,0.475586
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-12000,1,0.119181
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-12000,1,0.119317
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-12500,1,0.524153
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-12500,1,0.133378
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-12500,1,0.133236
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-13000,1,0.556823
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-13000,1,0.143408
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-13000,1,0.142841
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-13500,1,0.593333
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-13500,1,0.153498
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-13500,1,0.151776
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-14000,1,0.641513
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-14000,1,0.167412
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-14000,1,0.165158
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-14500,1,0.685075
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-14500,1,0.174756
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-14500,1,0.174999
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-15000,1,0.744239
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-15000,1,0.192425
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-15000,1,0.189899
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-15500,1,0.793399
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-15500,1,0.202447
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-15500,1,0.202547
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-16000,1,0.836637
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-16000,1,0.215347
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-16000,1,0.215073
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-16500,1,0.897526
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-16500,1,0.228299
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-16500,1,0.23095
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,1,0.945322
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,1,0.245812
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,1,0.2429
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,1,1.00321
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,1,0.257752
1-0-0-2-1-0-1-1-0-0-0-1-1-0-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,1,0.257204
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10000,0,0.231984
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10000,0,0.060703
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10000,0,0.062597
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10500,0,0.255527
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10500,0,0.063045
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10500,0,0.058816
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11000,0,0.277152
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11000,0,0.070922
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11000,0,0.07235
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11500,0,0.300673
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11500,0,0.074193
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11500,0,0.073677
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12000,0,0.325008
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12000,0,0.079537
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12000,0,0.084117
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12500,0,0.356627
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12500,0,0.08273
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12500,0,0.082222
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13000,0,0.386399
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13000,0,0.092481
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13000,0,0.091381
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13500,0,0.41045
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13500,0,0.098371
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13500,0,0.094176
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14000,0,0.436233
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14000,0,0.102983
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14000,0,0.103958
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14500,0,0.473308
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14500,0,0.111307
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14500,0,0.108288
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15000,0,0.50589
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15000,0,0.113463
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15000,0,0.113403
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15500,0,0.541548
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15500,0,0.124504
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15500,0,0.120935
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16000,0,0.573015
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16000,0,0.13032
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16000,0,0.128221
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16500,0,0.620347
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16500,0,0.137404
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16500,0,0.13457
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,0,0.657846
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,0,0.1449
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,0,0.142788
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,0,0.70142
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,0,0.152899
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,0,0.150909
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10000,1,0.327775
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10000,1,0.081806
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10000,1,0.081485
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10500,1,0.35952
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10500,1,0.09018
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-10500,1,0.089832
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11000,1,0.391796
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11000,1,0.099012
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11000,1,0.098668
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11500,1,0.427155
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11500,1,0.108203
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-11500,1,0.108111
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12000,1,0.475023
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12000,1,0.120182
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12000,1,0.120166
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12500,1,0.508797
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12500,1,0.132566
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-12500,1,0.131464
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13000,1,0.552351
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13000,1,0.137448
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13000,1,0.136889
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13500,1,0.595653
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13500,1,0.154241
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-13500,1,0.153585
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14000,1,0.646831
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14000,1,0.167059
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14000,1,0.166859
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14500,1,0.697469
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14500,1,0.179142
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-14500,1,0.178023
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15000,1,0.734523
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15000,1,0.193188
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15000,1,0.191528
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15500,1,0.779321
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15500,1,0.200897
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-15500,1,0.201193
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16000,1,0.83085
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16000,1,0.215528
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16000,1,0.215113
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16500,1,0.902903
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16500,1,0.226736
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-16500,1,0.228161
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,1,0.943259
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,1,0.243687
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17000,1,0.24145
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,1,0.999736
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,1,0.259706
1-0-0-2-1-0-1-1-0-0-0-0-1-1-0-2-4-1-13-8-13-0-0-8-2000-1000-17500,1,0.257127
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-10000,0,0.573059
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-10000,0,0.057207
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-10000,0,0.056063
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-10500,0,0.25539
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-10500,0,0.06104
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-10500,0,0.059269
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-11000,0,0.278218
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-11000,0,0.065363
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-11000,0,0.06599
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-11500,0,0.303659
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-11500,0,0.070786
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-11500,0,0.07072
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-12000,0,0.327466
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-12000,0,0.07576
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-12000,0,0.076943
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-12500,0,0.355276
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-12500,0,0.080795
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-12500,0,0.08047
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-13000,0,0.380938
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-13000,0,0.082866
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-13000,0,0.083086
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-13500,0,0.413074
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-13500,0,0.093094
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-13500,0,0.092709
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-14000,0,0.443209
1-0-0-1-1-0-2-2-0-0-0-0-2-0-0-2-4-1-15-6-16-0-0-8-2000-1000-14000,0,0.100108
